Date,Snow_Cover_Percentage,DSSM,NDVI_nonSR_Min,NDVI_nonSR_Median,NDVI_nonSR_Max,NEE_U50_f,VPD_f,TA,TA_min,TA_max,RG,RG_min,RG_max,RH,SWC_10cm,TS_10cm,D_SNOW,precipitation_rate,TA_lag1d,TA_lag3d,TA_lag7d,TA_lag14d,TS_lag1d,TS_lag3d,TS_lag7d,TS_lag14d,SWC_lag1d,SWC_lag3d,SWC_lag7d,SWC_lag14d,P_lag1d,P_lag3d,P_lag7d,P_lag14d
2018-04-01,100,-114,-0.01,0.0,0.01,,0.21,-25.07,-27.39,-22.42,183.37,-2.96,380.85,72.73,12.19,-8.85,1.49,0.0,-25.6,-23.16,-20.71,-19.33,-8.83,-8.82,-8.8,-8.74,12.19,12.19,12.19,12.2,0.0,0.0,0.0,0.0
2018-04-02,100,-113,-0.01,0.0,0.01,,0.26,-24.63,-29.75,-19.64,180.91,-2.76,402.77,68.24,12.19,-8.86,1.49,0.0,-25.07,-24.84,-21.43,-19.88,-8.85,-8.83,-8.82,-8.76,12.19,12.19,12.19,12.2,0.0,0.0,0.0,0.0
2018-04-03,100,-112,-0.02,-0.0,0.01,,0.44,-15.01,-17.76,-13.6,245.14,-2.08,429.91,71.21,12.19,-8.89,1.54,0.3,-24.63,-25.1,-22.15,-20.26,-8.86,-8.85,-8.82,-8.78,12.19,12.19,12.19,12.2,0.0,0.0,0.0,0.0
2018-04-04,100,-111,-0.02,-0.0,0.01,,0.46,-16.06,-17.59,-14.63,221.57,-0.85,404.91,69.1,12.18,-8.92,1.52,0.2,-15.01,-21.57,-22.04,-19.83,-8.89,-8.87,-8.84,-8.8,12.19,12.19,12.19,12.19,0.3,0.3,0.3,0.3
2018-04-05,100,-110,-0.02,-0.0,0.01,,0.37,-17.8,-20.87,-16.43,234.3,-1.36,318.49,76.57,12.18,-8.95,1.53,0.4,-16.06,-18.56,-21.46,-19.46,-8.92,-8.89,-8.86,-8.81,12.18,12.19,12.19,12.19,0.2,0.5,0.5,0.5
2018-04-06,100,-109,-0.02,-0.01,0.0,,0.32,-21.86,-25.52,-19.77,223.11,-1.37,404.73,73.75,12.18,-8.98,1.51,0.0,-17.8,-16.29,-21.14,-19.45,-8.95,-8.92,-8.88,-8.83,12.18,12.18,12.19,12.19,0.4,0.9,0.9,0.9
2018-04-07,100,-108,-0.02,-0.01,0.0,,0.42,-19.59,-21.95,-17.48,196.66,-4.04,454.9,64.43,12.18,-9.0,1.5,0.0,-21.86,-18.57,-20.86,-20.16,-8.98,-8.95,-8.9,-8.85,12.18,12.18,12.19,12.19,0.0,0.6,0.9,0.9
2018-04-08,100,-107,-0.02,-0.01,0.0,,0.35,-21.1,-25.57,-17.24,181.84,-3.45,439.23,69.44,12.18,-9.02,1.49,0.0,-19.59,-19.75,-20.0,-20.36,-9.0,-8.98,-8.92,-8.86,12.18,12.18,12.18,12.19,0.0,0.4,0.9,0.9
2018-04-09,100,-106,-0.02,-0.01,-0.0,,0.31,-20.92,-26.5,-17.98,286.65,-2.56,463.78,72.14,12.18,-9.03,1.49,0.0,-21.1,-20.85,-19.43,-20.43,-9.02,-9.0,-8.95,-8.88,12.18,12.18,12.18,12.19,0.0,0.0,0.9,0.9
2018-04-10,100,-105,-0.02,-0.02,-0.01,,0.31,-20.14,-25.39,-15.42,300.4,-0.31,497.02,73.93,12.18,-9.04,1.5,0.0,-20.92,-20.54,-18.9,-20.53,-9.03,-9.02,-8.97,-8.9,12.18,12.18,12.18,12.19,0.0,0.0,0.9,0.9
2018-04-11,100,-104,-0.02,-0.02,-0.01,,0.39,-18.16,-22.2,-15.68,278.53,-1.86,479.3,72.58,12.17,-9.06,1.5,0.0,-20.14,-20.72,-19.64,-20.84,-9.04,-9.03,-8.99,-8.91,12.18,12.18,12.18,12.18,0.0,0.0,0.6,0.9
2018-04-12,100,-103,-0.03,-0.02,-0.01,,0.45,-14.91,-17.17,-12.5,357.19,186.08,495.14,74.75,12.17,-9.07,1.51,0.0,-18.16,-19.74,-19.94,-20.7,-9.06,-9.04,-9.01,-8.93,12.17,12.18,12.18,12.18,0.0,0.0,0.4,0.9
2018-04-13,100,-102,-0.03,-0.02,-0.01,,0.49,-13.71,-18.75,-10.89,314.17,-1.2,493.61,74.86,12.17,-9.09,1.52,0.0,-14.91,-17.73,-19.52,-20.33,-9.07,-9.06,-9.03,-8.95,12.17,12.17,12.18,12.18,0.0,0.0,0.0,0.9
2018-04-14,100,-101,-0.03,-0.02,-0.02,,0.68,-8.35,-13.1,-6.46,334.22,0.18,500.75,72.54,12.17,-9.1,1.54,2.2,-13.71,-15.59,-18.36,-19.61,-9.09,-9.07,-9.04,-8.97,12.17,12.17,12.18,12.18,0.0,0.0,0.0,0.9
2018-04-15,100,-100,-0.03,-0.03,-0.02,,0.61,-8.43,-12.28,-4.98,309.81,-0.79,530.18,78.31,12.17,-9.11,1.53,0.0,-8.35,-12.32,-16.76,-18.38,-9.1,-9.09,-9.06,-8.99,12.17,12.17,12.17,12.18,2.2,2.2,2.2,3.1
2018-04-16,100,-99,-0.03,-0.02,-0.02,,0.65,-10.47,-14.35,-6.86,235.31,-2.99,505.15,74.05,12.17,-9.12,1.52,0.0,-8.43,-10.17,-14.95,-17.19,-9.11,-9.1,-9.07,-9.01,12.17,12.17,12.17,12.18,0.0,2.2,2.2,3.1
2018-04-17,100,-98,-0.03,-0.03,-0.02,,0.47,-14.43,-18.22,-10.11,204.7,-3.46,492.34,76.35,12.17,-9.12,1.49,0.0,-10.47,-9.09,-13.45,-16.18,-9.12,-9.11,-9.09,-9.03,12.17,12.17,12.17,12.18,0.0,2.2,2.2,3.1
2018-04-18,100,-97,-0.03,-0.03,-0.02,,0.63,-13.59,-18.01,-10.71,153.94,-3.15,467.52,70.88,12.17,-9.11,1.5,0.0,-14.43,-11.11,-12.64,-16.14,-9.12,-9.12,-9.1,-9.04,12.17,12.17,12.17,12.18,0.0,0.0,2.2,2.8
2018-04-19,100,-96,-0.03,-0.02,-0.02,,0.55,-10.81,-14.08,-7.91,143.3,-1.76,379.93,79.37,12.17,-9.09,1.5,0.0,-13.59,-12.83,-11.98,-15.96,-9.11,-9.12,-9.1,-9.06,12.17,12.17,12.17,12.17,0.0,0.0,2.2,2.6
2018-04-20,100,-95,-0.03,-0.02,-0.02,,0.65,-10.52,-17.72,-6.33,255.36,-1.02,525.46,75.97,12.17,-9.07,1.5,0.0,-10.81,-12.94,-11.4,-15.46,-9.09,-9.11,-9.11,-9.07,12.17,12.17,12.17,12.17,0.0,0.0,2.2,2.2
2018-04-21,100,-94,-0.03,-0.02,-0.02,,0.4,-15.0,-18.78,-10.49,213.46,-2.86,524.05,79.89,12.17,-9.04,1.47,0.0,-10.52,-11.64,-10.94,-14.65,-9.07,-9.09,-9.1,-9.07,12.17,12.17,12.17,12.17,0.0,0.0,2.2,2.2
2018-04-22,100,-93,-0.03,-0.02,-0.01,,0.7,-11.15,-18.67,-5.48,213.01,-2.49,533.93,74.68,12.17,-9.02,1.49,0.0,-15.0,-12.11,-11.89,-14.32,-9.04,-9.07,-9.1,-9.08,12.17,12.17,12.17,12.17,0.0,0.0,0.0,2.2
2018-04-23,100,-92,-0.03,-0.02,-0.01,,0.81,-10.66,-14.2,-6.65,190.99,-2.46,566.42,70.99,12.17,-8.98,1.49,0.0,-11.15,-12.22,-12.28,-13.61,-9.02,-9.04,-9.08,-9.08,12.17,12.17,12.17,12.17,0.0,0.0,0.0,2.2
2018-04-24,100,-91,-0.03,-0.02,-0.01,,0.64,-11.6,-15.12,-8.3,222.0,-1.65,546.28,74.84,12.18,-8.95,1.48,0.0,-10.66,-12.27,-12.31,-12.88,-8.98,-9.02,-9.06,-9.07,12.17,12.17,12.17,12.17,0.0,0.0,0.0,2.2
2018-04-25,100,-90,-0.03,-0.02,-0.01,,0.51,-14.22,-19.37,-7.32,230.88,-1.41,553.2,77.07,12.18,-8.92,1.47,0.0,-11.6,-11.14,-11.9,-12.27,-8.95,-8.98,-9.04,-9.07,12.18,12.17,12.17,12.17,0.0,0.0,0.0,2.2
2018-04-26,100,-89,-0.03,-0.02,-0.02,,0.35,-16.86,-20.78,-11.29,237.08,-0.09,559.04,80.06,12.18,-8.89,1.45,0.0,-14.22,-12.16,-11.99,-11.99,-8.92,-8.95,-9.01,-9.06,12.18,12.18,12.17,12.17,0.0,0.0,0.0,2.2
2018-04-27,100,-88,-0.03,-0.02,-0.02,,0.47,-15.99,-21.12,-9.05,242.82,0.46,566.73,74.98,12.18,-8.86,1.45,0.0,-16.86,-14.23,-12.86,-12.13,-8.89,-8.92,-8.98,-9.04,12.18,12.18,12.17,12.17,0.0,0.0,0.0,2.2
2018-04-28,100,-87,-0.04,-0.03,-0.02,,0.41,-16.5,-20.41,-11.62,247.26,0.65,578.0,76.38,12.18,-8.83,1.45,0.0,-15.99,-15.69,-13.64,-12.29,-8.86,-8.89,-8.95,-9.03,12.18,12.18,12.18,12.17,0.0,0.0,0.0,2.2
2018-04-29,100,-86,-0.04,-0.03,-0.02,,0.52,-13.24,-19.82,-9.14,199.9,1.74,566.12,78.0,12.18,-8.81,1.47,0.0,-16.5,-16.45,-13.86,-12.87,-8.83,-8.86,-8.92,-9.01,12.18,12.18,12.18,12.17,0.0,0.0,0.0,0.0
2018-04-30,100,-85,-0.04,-0.03,-0.02,,0.38,-8.35,-12.08,-5.15,124.79,2.64,254.75,87.56,12.19,-8.79,1.51,6.9,-13.24,-15.24,-14.15,-13.22,-8.81,-8.83,-8.89,-8.99,12.18,12.18,12.18,12.17,0.0,0.0,0.0,0.0
2018-05-01,100,-84,-0.04,-0.03,-0.02,,0.43,-3.69,-5.25,-2.19,148.53,2.27,368.48,90.92,12.19,-8.78,1.61,9.7,-8.35,-12.7,-13.82,-13.07,-8.79,-8.81,-8.86,-8.96,12.19,12.18,12.18,12.18,6.9,6.9,6.9,6.9
2018-05-02,100,-83,-0.04,-0.03,-0.02,,0.24,-1.59,-2.9,-0.45,112.08,3.99,236.11,95.41,12.19,-8.76,1.72,31.5,-3.69,-8.43,-12.7,-12.3,-8.78,-8.79,-8.84,-8.94,12.19,12.19,12.18,12.18,9.7,16.6,16.6,16.6
2018-05-03,100,-82,-0.04,-0.03,-0.02,,0.16,-0.02,-0.39,0.4,106.84,3.39,237.86,97.31,12.19,-8.74,1.85,8.0,-1.59,-4.54,-10.89,-11.44,-8.76,-8.78,-8.82,-8.91,12.19,12.19,12.18,12.18,31.5,48.1,48.1,48.1
2018-05-04,100,-81,-0.04,-0.03,-0.02,,0.28,-0.62,-2.41,0.2,221.98,5.82,651.85,95.32,12.19,-8.7,1.94,1.0,-0.02,-1.77,-8.48,-10.67,-8.74,-8.76,-8.8,-8.89,12.19,12.19,12.19,12.18,8.0,49.2,56.1,56.1
2018-05-05,100,-80,-0.04,-0.03,-0.02,,0.23,-4.46,-10.6,-1.48,275.51,4.75,619.32,94.57,12.19,-8.65,1.91,0.8,-0.62,-0.74,-6.29,-9.96,-8.7,-8.74,-8.77,-8.86,12.19,12.19,12.19,12.18,1.0,40.5,57.1,57.1
2018-05-06,100,-79,-0.04,-0.03,-0.02,,0.37,-6.51,-16.2,-3.6,227.73,7.0,684.49,90.61,12.2,-8.6,1.88,0.0,-4.46,-1.7,-4.57,-9.21,-8.65,-8.7,-8.75,-8.84,12.19,12.19,12.19,12.18,0.8,9.8,57.9,57.9
2018-05-07,100,-78,-0.04,-0.03,-0.02,,0.91,-3.97,-11.71,-2.02,249.16,19.84,517.24,80.69,12.2,-8.53,1.87,0.0,-6.51,-3.86,-3.6,-8.88,-8.6,-8.65,-8.72,-8.8,12.2,12.19,12.19,12.18,0.0,1.8,57.9,57.9
2018-05-08,100,-77,-0.04,-0.03,-0.02,-0.05,0.56,-8.34,-13.99,-1.29,291.14,9.97,631.25,84.26,12.2,-8.45,1.84,0.0,-3.97,-4.98,-2.98,-8.4,-8.53,-8.59,-8.68,-8.77,12.2,12.2,12.19,12.19,0.0,0.8,51.0,57.9
2018-05-09,100,-76,-0.04,-0.03,-0.02,-0.03,0.74,-11.43,-16.36,-8.36,309.51,11.51,646.28,71.97,12.21,-8.38,1.83,0.0,-8.34,-6.27,-3.64,-8.17,-8.45,-8.52,-8.63,-8.74,12.2,12.2,12.19,12.19,0.0,0.0,41.3,57.9
2018-05-10,100,-75,-0.05,-0.04,-0.03,-0.01,1.14,-10.5,-17.27,-5.24,250.8,12.04,624.04,63.22,12.21,-8.31,1.83,1.3,-11.43,-7.91,-5.05,-7.97,-8.38,-8.45,-8.58,-8.7,12.21,12.2,12.2,12.19,0.0,0.0,9.8,57.9
2018-05-11,100,-74,-0.05,-0.04,-0.03,-0.0,0.69,-5.96,-9.9,-3.37,263.96,13.55,638.3,82.38,12.22,-8.24,1.87,0.4,-10.5,-10.09,-6.54,-7.52,-8.31,-8.38,-8.52,-8.66,12.21,12.21,12.2,12.19,1.3,1.3,3.1,59.2
2018-05-12,100,-73,-0.05,-0.04,-0.03,-0.04,0.64,-7.67,-14.71,-0.35,324.34,13.07,714.32,82.01,12.22,-8.19,1.89,0.3,-5.96,-9.3,-7.31,-6.8,-8.24,-8.31,-8.45,-8.61,12.22,12.21,12.2,12.2,0.4,1.7,2.5,59.6
2018-05-13,100,-72,-0.05,-0.04,-0.03,-0.01,0.84,-5.13,-11.75,-0.05,267.94,13.37,690.65,83.19,12.22,-8.15,1.89,0.0,-7.67,-8.04,-7.77,-6.17,-8.19,-8.25,-8.38,-8.57,12.22,12.22,12.21,12.2,0.3,2.0,2.0,59.9
2018-05-14,100,-71,-0.05,-0.04,-0.03,-0.01,0.85,-1.17,-2.43,1.23,186.52,15.67,484.68,84.85,12.23,-8.11,1.89,0.9,-5.13,-6.26,-7.57,-5.59,-8.15,-8.19,-8.32,-8.52,12.22,12.22,12.21,12.2,0.0,0.7,2.0,59.9
2018-05-15,100,-70,-0.06,-0.04,-0.03,-0.01,0.19,0.03,-1.15,0.96,215.17,20.09,550.24,96.96,12.23,-8.07,1.84,2.2,-1.16,-4.66,-7.17,-5.08,-8.11,-8.15,-8.26,-8.47,12.23,12.22,12.22,12.2,0.9,1.2,2.9,53.9
2018-05-16,100,-69,-0.06,-0.05,-0.03,-0.04,0.45,-0.97,-3.4,1.7,276.65,20.17,611.36,92.26,12.23,-8.04,1.84,0.8,0.03,-2.09,-5.98,-4.81,-8.07,-8.11,-8.21,-8.42,12.23,12.23,12.22,12.21,2.2,3.1,5.1,46.4
2018-05-17,100,-68,-0.06,-0.05,-0.03,-0.01,0.94,-1.04,-5.39,1.25,306.75,29.68,642.83,83.53,12.24,-8.0,1.82,0.2,-0.97,-0.7,-4.48,-4.76,-8.04,-8.07,-8.16,-8.37,12.23,12.23,12.22,12.21,0.8,3.9,5.9,15.7
2018-05-18,100,-67,-0.07,-0.05,-0.04,-0.02,1.3,-2.65,-7.2,1.75,299.85,19.0,719.62,74.37,12.24,-7.95,1.8,0.0,-1.04,-0.66,-3.13,-4.84,-8.0,-8.04,-8.12,-8.32,12.24,12.23,12.23,12.21,0.2,3.2,4.8,7.9
2018-05-19,100,-66,-0.07,-0.05,-0.04,-0.03,1.13,-0.13,-1.91,3.32,261.77,38.72,613.51,81.71,12.25,-7.89,1.8,0.0,-2.65,-1.55,-2.66,-4.98,-7.95,-8.0,-8.07,-8.26,12.24,12.24,12.23,12.22,0.0,1.0,4.4,6.9
2018-05-20,100,-65,-0.07,-0.06,-0.04,0.02,0.47,-0.75,-1.33,0.13,194.53,15.34,432.38,92.0,12.25,-7.82,1.79,0.0,-0.13,-1.27,-1.58,-4.67,-7.89,-7.95,-8.03,-8.21,12.25,12.24,12.23,12.22,0.0,0.2,4.1,6.1
2018-05-21,100,-64,-0.07,-0.06,-0.04,-0.09,0.72,-1.05,-2.97,1.47,279.45,28.38,675.83,87.62,12.26,-7.75,1.79,0.0,-0.75,-1.17,-0.95,-4.26,-7.82,-7.89,-7.98,-8.15,12.25,12.25,12.24,12.22,0.0,0.0,4.1,6.1
2018-05-22,100,-63,-0.07,-0.06,-0.05,0.01,0.38,-3.09,-4.66,-1.55,228.37,23.13,530.33,92.39,12.27,-7.68,1.79,0.0,-1.05,-0.64,-0.94,-4.05,-7.75,-7.82,-7.93,-8.1,12.26,12.25,12.24,12.23,0.0,0.0,3.2,6.1
2018-05-23,100,-62,-0.07,-0.06,-0.05,-0.05,0.9,-3.48,-8.84,-2.21,296.71,34.71,659.61,81.33,12.28,-7.6,1.78,0.0,-3.09,-1.63,-1.38,-3.68,-7.68,-7.75,-7.88,-8.04,12.27,12.26,12.25,12.23,0.0,0.0,1.0,6.1
2018-05-24,100,-61,-0.07,-0.06,-0.05,-0.03,0.65,-4.64,-8.22,-1.53,342.29,37.68,717.45,85.51,12.28,-7.52,1.76,0.0,-3.48,-2.54,-1.74,-3.11,-7.6,-7.68,-7.81,-7.99,12.28,12.27,12.26,12.24,0.0,0.0,0.2,6.1
2018-05-25,100,-60,-0.07,-0.06,-0.05,-0.1,0.85,-4.16,-8.53,-0.8,362.4,31.91,728.43,81.91,12.29,-7.45,1.76,0.0,-4.64,-3.74,-2.25,-2.69,-7.52,-7.6,-7.74,-7.93,12.28,12.28,12.26,12.24,0.0,0.0,0.0,4.8
2018-05-26,100,-59,-0.07,-0.06,-0.05,-0.07,0.5,-5.05,-10.54,-1.74,331.28,27.86,715.34,88.58,12.3,-7.38,1.76,0.0,-4.16,-4.09,-2.47,-2.56,-7.45,-7.52,-7.67,-7.87,12.29,12.28,12.27,12.25,0.0,0.0,0.0,4.4
2018-05-27,100,-58,-0.08,-0.06,-0.05,-0.13,0.83,-2.01,-4.89,1.58,362.28,27.47,711.51,85.51,12.31,-7.32,1.77,0.0,-5.04,-4.61,-3.17,-2.38,-7.38,-7.45,-7.6,-7.82,12.3,12.29,12.28,12.26,0.0,0.0,0.0,4.1
2018-05-28,100,-57,-0.08,-0.07,-0.05,-0.14,1.34,-2.32,-7.75,1.04,295.78,31.47,641.66,75.48,12.32,-7.27,1.77,0.0,-2.0,-3.74,-3.35,-2.15,-7.32,-7.38,-7.53,-7.76,12.31,12.3,12.28,12.26,0.0,0.0,0.0,4.1
2018-05-29,100,-56,-0.08,-0.07,-0.05,-0.12,0.88,-2.98,-7.3,0.88,367.23,28.78,682.3,82.79,12.32,-7.22,1.76,0.0,-2.32,-3.12,-3.53,-2.23,-7.27,-7.32,-7.46,-7.7,12.32,12.31,12.29,12.27,0.0,0.0,0.0,3.2
2018-05-30,100,-55,-0.08,-0.07,-0.06,-0.1,0.65,-2.03,-6.87,2.78,326.4,65.04,668.38,88.56,12.33,-7.17,1.75,0.5,-2.98,-2.44,-3.52,-2.45,-7.22,-7.27,-7.39,-7.64,12.32,12.32,12.3,12.27,0.0,0.0,0.0,1.0
2018-05-31,100,-54,-0.09,-0.08,-0.07,-0.15,1.38,0.44,-4.88,4.64,368.36,58.48,677.34,79.6,12.34,-7.12,1.75,0.0,-2.03,-2.44,-3.31,-2.52,-7.17,-7.22,-7.33,-7.57,12.33,12.32,12.31,12.28,0.5,0.5,0.5,0.7
2018-06-01,100,-53,-0.09,-0.08,-0.07,-0.14,1.09,-1.21,-3.17,0.91,380.81,94.56,745.44,80.81,12.34,-7.07,1.72,0.0,0.44,-1.52,-2.59,-2.42,-7.12,-7.17,-7.28,-7.51,12.34,12.33,12.32,12.29,0.0,0.5,0.5,0.5
2018-06-02,100,-52,-0.09,-0.08,-0.07,-0.08,0.7,-2.12,-4.5,-0.18,269.42,39.86,710.2,87.07,12.35,-7.01,1.71,0.0,-1.21,-0.94,-2.16,-2.32,-7.07,-7.12,-7.22,-7.45,12.34,12.34,12.32,12.3,0.0,0.5,0.5,0.5
2018-06-03,100,-51,-0.1,-0.08,-0.07,-0.15,0.81,-2.19,-5.34,1.86,366.03,100.67,688.19,85.37,12.36,-6.95,1.69,0.0,-2.12,-0.96,-1.75,-2.46,-7.01,-7.07,-7.17,-7.38,12.35,12.34,12.33,12.3,0.0,0.0,0.5,0.5
2018-06-04,100,-50,-0.1,-0.09,-0.08,-0.06,0.78,-2.56,-4.56,0.37,338.65,44.41,717.25,84.86,12.37,-6.87,1.68,0.0,-2.19,-1.84,-1.77,-2.56,-6.95,-7.01,-7.12,-7.32,12.36,12.35,12.34,12.31,0.0,0.0,0.5,0.5
2018-06-05,100,-49,-0.09,-0.09,-0.08,-0.06,0.73,-2.72,-6.13,0.07,349.27,41.46,695.08,85.77,12.38,-6.79,1.67,0.0,-2.56,-2.29,-1.81,-2.67,-6.87,-6.94,-7.06,-7.26,12.37,12.36,12.34,12.32,0.0,0.0,0.5,0.5
2018-06-06,100,-48,-0.08,-0.09,-0.08,-0.04,0.61,-1.47,-2.97,0.72,332.06,34.53,790.57,89.25,12.39,-6.68,1.66,0.0,-2.72,-2.49,-1.77,-2.64,-6.79,-6.87,-7.0,-7.2,12.38,12.37,12.35,12.33,0.0,0.0,0.5,0.5
2018-06-07,100,-47,-0.08,-0.09,-0.08,0.03,0.63,-1.76,-2.31,-0.18,319.26,47.61,738.72,88.41,12.4,-6.57,1.64,0.0,-1.47,-2.25,-1.69,-2.5,-6.68,-6.78,-6.93,-7.13,12.39,12.38,12.36,12.33,0.0,0.0,0.0,0.5
2018-06-08,100,-46,-0.08,-0.08,-0.08,0.02,0.75,-1.09,-2.37,1.08,295.8,33.49,708.21,87.07,12.42,-6.45,1.62,0.0,-1.76,-1.98,-2.01,-2.3,-6.57,-6.68,-6.85,-7.06,12.4,12.39,12.37,12.34,0.0,0.0,0.0,0.5
2018-06-09,100,-45,-0.08,-0.08,-0.08,-0.04,1.08,0.2,-3.46,4.41,360.07,41.87,700.29,83.49,12.44,-6.3,1.59,0.0,-1.09,-1.44,-1.99,-2.08,-6.45,-6.57,-6.76,-6.99,12.42,12.4,12.38,12.35,0.0,0.0,0.0,0.5
2018-06-10,100,-44,-0.08,-0.08,-0.08,0.01,0.51,-1.96,-5.3,0.73,287.24,35.7,598.67,90.59,12.53,-6.04,1.54,0.0,0.2,-0.88,-1.66,-1.7,-6.3,-6.44,-6.66,-6.91,12.44,12.42,12.39,12.36,0.0,0.0,0.0,0.5
2018-06-11,100,-43,-0.08,-0.08,-0.08,0.04,0.5,-1.65,-2.34,0.05,296.25,54.74,665.36,90.88,12.6,-5.72,1.52,0.0,-1.96,-0.95,-1.62,-1.7,-6.04,-6.26,-6.53,-6.82,12.53,12.46,12.42,12.38,0.0,0.0,0.0,0.5
2018-06-12,100,-42,-0.09,-0.09,-0.09,0.03,0.24,-2.4,-5.23,-0.19,341.39,49.34,691.89,95.4,12.82,-5.33,1.49,0.1,-1.65,-1.14,-1.49,-1.65,-5.72,-6.02,-6.36,-6.71,12.6,12.52,12.45,12.4,0.0,0.0,0.0,0.5
2018-06-13,100,-41,-0.09,-0.09,-0.09,0.03,0.37,-3.2,-6.17,0.21,315.28,43.55,761.57,92.87,13.26,-4.42,1.47,0.0,-2.4,-2.0,-1.45,-1.61,-5.33,-5.7,-6.16,-6.58,12.82,12.65,12.51,12.43,0.1,0.1,0.1,0.6
2018-06-14,100,-40,-0.09,-0.09,-0.09,-0.01,0.6,0.39,-3.6,2.6,303.57,54.6,769.81,90.75,13.3,-4.06,1.44,0.4,-3.2,-2.41,-1.69,-1.69,-4.42,-5.16,-5.83,-6.38,13.26,12.89,12.64,12.5,0.0,0.1,0.1,0.1
2018-06-15,100,-39,-0.1,-0.09,-0.09,0.01,1.16,1.74,0.43,3.13,358.35,47.17,711.96,83.42,13.42,-2.99,1.4,0.0,0.39,-1.74,-1.39,-1.7,-4.06,-4.6,-5.48,-6.16,13.3,13.13,12.77,12.57,0.4,0.5,0.5,0.5
2018-06-16,100,-38,-0.1,-0.09,-0.09,-0.01,1.17,0.79,-2.23,3.35,386.98,45.74,772.88,82.43,13.93,-2.13,1.36,0.0,1.74,-0.36,-0.98,-1.49,-2.99,-3.82,-4.98,-5.87,13.42,13.33,12.91,12.65,0.0,0.4,0.5,0.5
2018-06-17,100,-37,-0.11,-0.09,-0.09,0.05,0.57,-0.73,-3.36,1.31,344.44,66.47,705.64,90.16,14.25,-1.66,1.33,0.0,0.79,0.97,-0.9,-1.28,-2.13,-3.06,-4.38,-5.52,13.93,13.55,13.12,12.76,0.0,0.4,0.5,0.5
2018-06-18,100,-36,-0.13,-0.1,-0.09,0.05,0.28,-1.37,-3.33,-0.56,259.74,50.52,500.59,95.09,14.43,-1.47,1.3,0.0,-0.73,0.6,-0.72,-1.17,-1.66,-2.26,-3.76,-5.14,14.25,13.87,13.37,12.89,0.0,0.0,0.5,0.5
2018-06-19,100,-35,-0.14,-0.1,-0.09,0.11,0.3,-2.61,-3.99,-0.32,377.55,60.64,665.74,95.38,14.56,-1.31,1.28,0.0,-1.37,-0.44,-0.68,-1.09,-1.47,-1.75,-3.15,-4.76,14.43,14.2,13.63,13.04,0.0,0.0,0.5,0.5
2018-06-20,100,-34,-0.15,-0.11,-0.09,0.05,0.62,-1.25,-5.04,2.27,399.02,83.2,685.4,89.79,14.66,-1.21,1.25,0.0,-2.61,-1.57,-0.71,-1.08,-1.31,-1.48,-2.58,-4.37,14.56,14.41,13.88,13.2,0.0,0.0,0.4,0.5
2018-06-21,100,-33,-0.21,-0.12,-0.1,0.02,0.97,1.29,-2.0,4.22,374.59,57.05,698.3,86.34,14.75,-1.15,1.24,0.2,-1.25,-1.74,-0.44,-1.06,-1.21,-1.33,-2.12,-3.98,14.66,14.55,14.08,13.36,0.0,0.0,0.4,0.5
2018-06-22,100,-32,-0.23,-0.12,-0.09,0.03,0.6,-0.2,-3.59,2.74,289.97,58.98,618.79,91.0,14.82,-1.1,1.19,0.0,1.3,-0.86,-0.31,-0.85,-1.15,-1.22,-1.7,-3.59,14.75,14.66,14.29,13.53,0.2,0.2,0.2,0.7
2018-06-23,100,-31,-0.24,-0.12,-0.09,0.02,1.0,2.14,-1.15,8.0,222.25,42.29,455.43,87.51,14.87,-1.07,1.16,0.9,-0.2,-0.05,-0.58,-0.78,-1.1,-1.15,-1.43,-3.21,14.82,14.74,14.49,13.7,0.0,0.2,0.2,0.7
2018-06-24,100,-30,-0.26,-0.12,-0.09,0.04,1.01,2.14,0.4,7.34,349.79,38.05,741.94,84.98,14.92,-1.04,1.12,0.0,2.14,1.08,-0.39,-0.64,-1.07,-1.11,-1.28,-2.83,14.87,14.81,14.62,13.87,0.9,1.1,1.1,1.6
2018-06-25,100,-29,-0.27,-0.13,-0.08,0.07,0.87,2.72,-0.19,6.23,303.01,49.09,628.75,83.9,14.96,-1.03,1.08,0.0,2.14,1.36,0.02,-0.35,-1.04,-1.07,-1.19,-2.48,14.92,14.87,14.72,14.04,0.0,0.9,1.1,1.6
2018-06-26,99,-28,-0.27,-0.13,-0.07,0.06,0.7,3.6,1.48,7.23,377.77,65.8,764.27,75.07,14.99,-1.01,1.03,0.1,2.72,2.33,0.6,-0.04,-1.03,-1.05,-1.13,-2.14,14.96,14.92,14.79,14.21,0.0,0.9,1.1,1.6
2018-06-27,98,-27,-0.28,-0.13,-0.07,0.04,0.77,3.05,1.38,5.93,286.66,49.51,599.63,82.24,15.03,-0.99,0.99,0.0,3.6,2.82,1.49,0.39,-1.01,-1.03,-1.09,-1.83,14.99,14.96,14.85,14.37,0.1,0.1,1.2,1.6
2018-06-28,93,-26,-0.29,-0.13,-0.06,0.03,0.83,5.44,2.27,8.74,386.21,41.36,627.49,70.95,15.07,-0.98,0.95,0.0,3.05,3.12,2.11,0.84,-0.99,-1.01,-1.06,-1.59,15.03,14.99,14.91,14.49,0.0,0.1,1.2,1.6
